target_id,ratio,model,winner,long_wc,short_wc
per-068,1.0,gemini-2.5-flash,A,46,46
per-068,1.25,gemini-2.5-flash,A,57,46
per-068,1.5,gemini-2.5-flash,B,69,46
per-068,2.0,gemini-2.5-flash,A,92,46
per-068,2.5,gemini-2.5-flash,A,115,46
per-068,3.0,gemini-2.5-flash,A,138,46
per-069,1.0,gemini-2.5-flash,B,48,48
per-069,1.25,gemini-2.5-flash,B,60,48
per-069,1.5,gemini-2.5-flash,B,72,48
per-069,2.0,gemini-2.5-flash,B,96,48
per-069,2.5,gemini-2.5-flash,A,120,48
per-069,3.0,gemini-2.5-flash,B,144,48
per-070,1.0,gemini-2.5-flash,B,47,47
per-070,1.25,gemini-2.5-flash,A,58,47
per-070,1.5,gemini-2.5-flash,A,70,47
per-070,2.0,gemini-2.5-flash,A,94,47
per-070,2.5,gemini-2.5-flash,A,117,47
per-070,3.0,gemini-2.5-flash,A,141,47
per-071,1.0,gemini-2.5-flash,B,45,45
per-071,1.25,gemini-2.5-flash,B,56,45
per-071,1.5,gemini-2.5-flash,B,67,45
per-071,2.0,gemini-2.5-flash,B,90,45
per-071,2.5,gemini-2.5-flash,A,112,45
per-071,3.0,gemini-2.5-flash,A,135,45
per-072,1.0,gemini-2.5-flash,B,45,45
per-072,1.25,gemini-2.5-flash,A,56,45
per-072,1.5,gemini-2.5-flash,A,67,45
per-072,2.0,gemini-2.5-flash,A,90,45
per-072,2.5,gemini-2.5-flash,A,112,45
per-072,3.0,gemini-2.5-flash,A,135,45
per-073,1.0,gemini-2.5-flash,B,43,43
per-073,1.25,gemini-2.5-flash,A,53,43
per-073,1.5,gemini-2.5-flash,B,64,43
per-073,2.0,gemini-2.5-flash,A,86,43
per-073,2.5,gemini-2.5-flash,A,107,43
per-073,3.0,gemini-2.5-flash,A,129,43
per-074,1.0,gemini-2.5-flash,B,44,44
per-074,1.25,gemini-2.5-flash,B,55,44
per-074,1.5,gemini-2.5-flash,B,66,44
per-074,2.0,gemini-2.5-flash,B,88,44
per-074,2.5,gemini-2.5-flash,A,110,44
per-074,3.0,gemini-2.5-flash,A,132,44
per-075,1.0,gemini-2.5-flash,B,44,44
per-075,1.25,gemini-2.5-flash,B,55,44
per-075,1.5,gemini-2.5-flash,B,66,44
per-075,2.0,gemini-2.5-flash,B,88,44
per-075,2.5,gemini-2.5-flash,B,110,44
per-075,3.0,gemini-2.5-flash,B,132,44
per-076,1.0,gemini-2.5-flash,B,46,46
per-076,1.25,gemini-2.5-flash,B,57,46
per-076,1.5,gemini-2.5-flash,B,69,46
per-076,2.0,gemini-2.5-flash,A,92,46
per-076,2.5,gemini-2.5-flash,A,115,46
per-076,3.0,gemini-2.5-flash,A,138,46
per-077,1.0,gemini-2.5-flash,B,49,49
per-077,1.25,gemini-2.5-flash,B,61,49
per-077,1.5,gemini-2.5-flash,A,73,49
per-077,2.0,gemini-2.5-flash,A,98,49
per-077,2.5,gemini-2.5-flash,A,122,49
per-077,3.0,gemini-2.5-flash,A,147,49
per-078,1.0,gemini-2.5-flash,B,44,44
per-078,1.25,gemini-2.5-flash,B,55,44
per-078,1.5,gemini-2.5-flash,B,66,44
per-078,2.0,gemini-2.5-flash,B,88,44
per-078,2.5,gemini-2.5-flash,B,110,44
per-078,3.0,gemini-2.5-flash,B,132,44
per-079,1.0,gemini-2.5-flash,B,43,43
per-079,1.25,gemini-2.5-flash,B,53,43
per-079,1.5,gemini-2.5-flash,B,64,43
per-079,2.0,gemini-2.5-flash,B,86,43
per-079,2.5,gemini-2.5-flash,B,107,43
per-079,3.0,gemini-2.5-flash,B,129,43
per-080,1.0,gemini-2.5-flash,B,46,46
per-080,1.25,gemini-2.5-flash,B,57,46
per-080,1.5,gemini-2.5-flash,B,69,46
per-080,2.0,gemini-2.5-flash,B,92,46
per-080,2.5,gemini-2.5-flash,B,115,46
per-080,3.0,gemini-2.5-flash,B,138,46
per-081,1.0,gemini-2.5-flash,B,45,45
per-081,1.25,gemini-2.5-flash,B,56,45
per-081,1.5,gemini-2.5-flash,B,67,45
per-081,2.0,gemini-2.5-flash,A,90,45
per-081,2.5,gemini-2.5-flash,A,112,45
per-081,3.0,gemini-2.5-flash,B,135,45
per-082,1.0,gemini-2.5-flash,B,46,46
per-082,1.25,gemini-2.5-flash,B,57,46
per-082,1.5,gemini-2.5-flash,B,69,46
per-082,2.0,gemini-2.5-flash,B,92,46
per-082,2.5,gemini-2.5-flash,B,115,46
per-082,3.0,gemini-2.5-flash,B,138,46
per-083,1.0,gemini-2.5-flash,B,41,41
per-083,1.25,gemini-2.5-flash,A,51,41
per-083,1.5,gemini-2.5-flash,A,61,41
per-083,2.0,gemini-2.5-flash,B,82,41
per-083,2.5,gemini-2.5-flash,A,102,41
per-083,3.0,gemini-2.5-flash,B,123,41
per-084,1.0,gemini-2.5-flash,B,46,46
per-084,1.25,gemini-2.5-flash,B,57,46
per-084,1.5,gemini-2.5-flash,B,69,46
per-084,2.0,gemini-2.5-flash,B,92,46
per-084,2.5,gemini-2.5-flash,B,115,46
per-084,3.0,gemini-2.5-flash,B,138,46
per-085,1.0,gemini-2.5-flash,B,45,45
per-085,1.25,gemini-2.5-flash,B,56,45
per-085,1.5,gemini-2.5-flash,B,67,45
per-085,2.0,gemini-2.5-flash,B,90,45
per-085,2.5,gemini-2.5-flash,B,112,45
per-085,3.0,gemini-2.5-flash,B,135,45
per-086,1.0,gemini-2.5-flash,B,48,48
per-086,1.25,gemini-2.5-flash,B,60,48
per-086,1.5,gemini-2.5-flash,B,72,48
per-086,2.0,gemini-2.5-flash,A,96,48
per-086,2.5,gemini-2.5-flash,B,120,48
per-086,3.0,gemini-2.5-flash,A,144,48
per-087,1.0,gemini-2.5-flash,B,47,47
per-087,1.25,gemini-2.5-flash,B,58,47
per-087,1.5,gemini-2.5-flash,B,70,47
per-087,2.0,gemini-2.5-flash,B,94,47
per-087,2.5,gemini-2.5-flash,B,117,47
per-087,3.0,gemini-2.5-flash,B,141,47
per-088,1.0,gemini-2.5-flash,B,47,47
per-088,1.25,gemini-2.5-flash,B,58,47
per-088,1.5,gemini-2.5-flash,B,70,47
per-088,2.0,gemini-2.5-flash,B,94,47
per-088,2.5,gemini-2.5-flash,B,117,47
per-088,3.0,gemini-2.5-flash,A,141,47
per-089,1.0,gemini-2.5-flash,B,50,50
per-089,1.25,gemini-2.5-flash,B,62,50
per-089,1.5,gemini-2.5-flash,B,75,50
per-089,2.0,gemini-2.5-flash,B,100,50
per-089,2.5,gemini-2.5-flash,B,125,50
per-089,3.0,gemini-2.5-flash,B,150,50
per-090,1.0,gemini-2.5-flash,B,46,46
per-090,1.25,gemini-2.5-flash,B,57,46
per-090,1.5,gemini-2.5-flash,B,69,46
per-090,2.0,gemini-2.5-flash,B,92,46
per-090,2.5,gemini-2.5-flash,B,115,46
per-090,3.0,gemini-2.5-flash,B,138,46
per-091,1.0,gemini-2.5-flash,B,51,51
per-091,1.25,gemini-2.5-flash,B,63,51
per-091,1.5,gemini-2.5-flash,B,76,51
per-091,2.0,gemini-2.5-flash,A,102,51
per-091,2.5,gemini-2.5-flash,A,127,51
per-091,3.0,gemini-2.5-flash,A,153,51
per-092,1.0,gemini-2.5-flash,B,50,50
per-092,1.25,gemini-2.5-flash,B,62,50
per-092,1.5,gemini-2.5-flash,B,75,50
per-092,2.0,gemini-2.5-flash,B,100,50
per-092,2.5,gemini-2.5-flash,B,125,50
per-092,3.0,gemini-2.5-flash,B,150,50
per-093,1.0,gemini-2.5-flash,B,40,40
per-093,1.25,gemini-2.5-flash,A,50,40
per-093,1.5,gemini-2.5-flash,B,60,40
per-093,2.0,gemini-2.5-flash,A,80,40
per-093,2.5,gemini-2.5-flash,A,100,40
per-093,3.0,gemini-2.5-flash,A,120,40
per-094,1.0,gemini-2.5-flash,B,47,47
per-094,1.25,gemini-2.5-flash,B,58,47
per-094,1.5,gemini-2.5-flash,B,70,47
per-094,2.0,gemini-2.5-flash,B,94,47
per-094,2.5,gemini-2.5-flash,B,117,47
per-094,3.0,gemini-2.5-flash,B,141,47
per-095,1.0,gemini-2.5-flash,B,47,47
per-095,1.25,gemini-2.5-flash,B,58,47
per-095,1.5,gemini-2.5-flash,B,70,47
per-095,2.0,gemini-2.5-flash,B,94,47
per-095,2.5,gemini-2.5-flash,A,117,47
per-095,3.0,gemini-2.5-flash,B,141,47
per-096,1.0,gemini-2.5-flash,B,41,41
per-096,1.25,gemini-2.5-flash,B,51,41
per-096,1.5,gemini-2.5-flash,B,61,41
per-096,2.0,gemini-2.5-flash,B,82,41
per-096,2.5,gemini-2.5-flash,B,102,41
per-096,3.0,gemini-2.5-flash,A,123,41
per-097,1.0,gemini-2.5-flash,B,49,49
per-097,1.25,gemini-2.5-flash,B,61,49
per-097,1.5,gemini-2.5-flash,B,73,49
per-097,2.0,gemini-2.5-flash,B,98,49
per-097,2.5,gemini-2.5-flash,B,122,49
per-097,3.0,gemini-2.5-flash,B,147,49
per-098,1.0,gemini-2.5-flash,B,50,50
per-098,1.25,gemini-2.5-flash,B,62,50
per-098,1.5,gemini-2.5-flash,B,75,50
per-098,2.0,gemini-2.5-flash,A,100,50
per-098,2.5,gemini-2.5-flash,B,125,50
per-098,3.0,gemini-2.5-flash,A,150,50
per-099,1.0,gemini-2.5-flash,B,42,42
per-099,1.25,gemini-2.5-flash,B,52,42
per-099,1.5,gemini-2.5-flash,B,63,42
per-099,2.0,gemini-2.5-flash,B,84,42
per-099,2.5,gemini-2.5-flash,B,105,42
per-099,3.0,gemini-2.5-flash,A,126,42
per-100,1.0,gemini-2.5-flash,B,44,44
per-100,1.25,gemini-2.5-flash,B,55,44
per-100,1.5,gemini-2.5-flash,B,66,44
per-100,2.0,gemini-2.5-flash,B,88,44
per-100,2.5,gemini-2.5-flash,B,110,44
per-100,3.0,gemini-2.5-flash,B,132,44
