target_id,level_a,level_b,model,repeat,winner,confidence,subject_a,subject_b
per-007,1,5,deepseek-chat,2,B,0,Collaboration Opportunity on IoT Security Research,Invitation to Collaborate on AI-Driven Network Security Research
per-007,1,5,deepseek-chat,3,B,0,Collaboration Opportunity on IoT Security Research,Invitation to Collaborate on AI-Driven Network Security Research
per-007,1,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on IoT Security Research,Invitation to Collaborate on AI-Driven Network Security Research
per-007,1,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on IoT Security Research,Invitation to Collaborate on AI-Driven Network Security Research
per-007,1,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on IoT Security Research,Invitation to Collaborate on AI-Driven Network Security Research
per-008,1,3,gpt-4.1-mini,1,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Collaboration Opportunity on Cryptographic Methods for Mobile Networks
per-008,1,3,gpt-4.1-mini,2,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Collaboration Opportunity on Cryptographic Methods for Mobile Networks
per-008,1,3,gpt-4.1-mini,3,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Collaboration Opportunity on Cryptographic Methods for Mobile Networks
per-008,1,3,deepseek-chat,1,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Collaboration Opportunity on Cryptographic Methods for Mobile Networks
per-008,1,3,deepseek-chat,2,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Collaboration Opportunity on Cryptographic Methods for Mobile Networks
per-008,1,3,deepseek-chat,3,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Collaboration Opportunity on Cryptographic Methods for Mobile Networks
per-008,1,3,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Collaboration Opportunity on Cryptographic Methods for Mobile Networks
per-008,1,3,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Collaboration Opportunity on Cryptographic Methods for Mobile Networks
per-008,1,3,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Collaboration Opportunity on Cryptographic Methods for Mobile Networks
per-008,3,5,gpt-4.1-mini,1,B,0,Collaboration Opportunity on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,3,5,gpt-4.1-mini,2,B,0,Collaboration Opportunity on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,3,5,gpt-4.1-mini,3,B,0,Collaboration Opportunity on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,3,5,deepseek-chat,1,B,0,Collaboration Opportunity on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,3,5,deepseek-chat,2,B,0,Collaboration Opportunity on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,3,5,deepseek-chat,3,B,0,Collaboration Opportunity on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,3,5,claude-sonnet-4-6,1,B,0,Collaboration Opportunity on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,3,5,claude-sonnet-4-6,2,B,0,Collaboration Opportunity on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,3,5,claude-sonnet-4-6,3,B,0,Collaboration Opportunity on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,1,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,1,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,1,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,1,5,deepseek-chat,1,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,1,5,deepseek-chat,2,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,1,5,deepseek-chat,3,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,1,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,1,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-008,1,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on West African Cybersecurity Workshop,Invitation to Collaborate on Next-Generation IoT Security Workshop
per-009,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Special Issue: Advances in IoT Security
per-009,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Special Issue: Advances in IoT Security
per-009,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Special Issue: Advances in IoT Security
per-009,1,3,deepseek-chat,1,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Special Issue: Advances in IoT Security
per-009,1,3,deepseek-chat,2,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Special Issue: Advances in IoT Security
per-009,1,3,deepseek-chat,3,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Special Issue: Advances in IoT Security
per-009,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Special Issue: Advances in IoT Security
per-009,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Special Issue: Advances in IoT Security
per-009,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Invitation to Collaborate on Special Issue: Advances in IoT Security
per-009,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Special Issue: Advances in IoT Security,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Special Issue: Advances in IoT Security,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Special Issue: Advances in IoT Security,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Special Issue: Advances in IoT Security,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Special Issue: Advances in IoT Security,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Special Issue: Advances in IoT Security,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Special Issue: Advances in IoT Security,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Special Issue: Advances in IoT Security,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Special Issue: Advances in IoT Security,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,1,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,1,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,1,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,1,5,deepseek-chat,1,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,1,5,deepseek-chat,2,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,1,5,deepseek-chat,3,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,1,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,1,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-009,1,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on Cryptographic Methods for Mobile Networks,Collaboration Opportunity on Advanced Cryptographic Methods for Mobile Networks
per-010,1,3,gpt-4.1-mini,1,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Next-Generation Network Security Workshop
per-010,1,3,gpt-4.1-mini,2,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Next-Generation Network Security Workshop
per-010,1,3,gpt-4.1-mini,3,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Next-Generation Network Security Workshop
per-010,1,3,deepseek-chat,1,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Next-Generation Network Security Workshop
per-010,1,3,deepseek-chat,2,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Next-Generation Network Security Workshop
per-010,1,3,deepseek-chat,3,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Next-Generation Network Security Workshop
per-010,1,3,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Next-Generation Network Security Workshop
per-010,1,3,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Next-Generation Network Security Workshop
per-010,1,3,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Next-Generation Network Security Workshop
per-010,3,5,gpt-4.1-mini,1,B,0,Invitation to Collaborate on Next-Generation Network Security Workshop,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,3,5,gpt-4.1-mini,2,B,0,Invitation to Collaborate on Next-Generation Network Security Workshop,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,3,5,gpt-4.1-mini,3,B,0,Invitation to Collaborate on Next-Generation Network Security Workshop,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,3,5,deepseek-chat,1,B,0,Invitation to Collaborate on Next-Generation Network Security Workshop,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,3,5,deepseek-chat,2,B,0,Invitation to Collaborate on Next-Generation Network Security Workshop,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,3,5,deepseek-chat,3,B,0,Invitation to Collaborate on Next-Generation Network Security Workshop,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,3,5,claude-sonnet-4-6,1,B,0,Invitation to Collaborate on Next-Generation Network Security Workshop,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,3,5,claude-sonnet-4-6,2,B,0,Invitation to Collaborate on Next-Generation Network Security Workshop,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,3,5,claude-sonnet-4-6,3,B,0,Invitation to Collaborate on Next-Generation Network Security Workshop,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,1,5,gpt-4.1-mini,1,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,1,5,gpt-4.1-mini,2,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,1,5,gpt-4.1-mini,3,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,1,5,deepseek-chat,1,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,1,5,deepseek-chat,2,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,1,5,deepseek-chat,3,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,1,5,claude-sonnet-4-6,1,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,1,5,claude-sonnet-4-6,2,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-010,1,5,claude-sonnet-4-6,3,B,0,Collaboration Inquiry on IoT Network Security Research,Invitation to Collaborate on Special Issue: Advances in IoT Network Security
per-011,1,3,gpt-4.1-mini,1,B,0,Collaboration Opportunity on AI-Driven Threat Mitigation Research,Collaboration Inquiry: AI-Driven Threat Mitigation in 5G Networks
per-011,1,3,gpt-4.1-mini,2,B,0,Collaboration Opportunity on AI-Driven Threat Mitigation Research,Collaboration Inquiry: AI-Driven Threat Mitigation in 5G Networks
per-011,1,3,gpt-4.1-mini,3,B,0,Collaboration Opportunity on AI-Driven Threat Mitigation Research,Collaboration Inquiry: AI-Driven Threat Mitigation in 5G Networks
per-011,1,3,deepseek-chat,1,B,0,Collaboration Opportunity on AI-Driven Threat Mitigation Research,Collaboration Inquiry: AI-Driven Threat Mitigation in 5G Networks
